Forrest Gump,50,1,titleasc
The Stepford Wives,50,1,titleasc
Oceans Eleven,50,1,titleasc
The Lord of the Rings,50,1,titleasc
The Return of the King,50,1,titleasc
National Treasure,50,1,titleasc
A Space Odyssey,50,1,titleasc
Almost Famous,50,1,titleasc
Racing Stripes,50,1,titleasc
Ghost World,50,1,titleasc
Proof of Life,50,1,titleasc
the Last Crusade,50,1,titleasc
Alien,50,1,titleasc
Insomnia,50,1,titleasc
The Polar Express,50,1,titleasc
50 First Dates,50,1,titleasc
Amelie,50,1,titleasc
Braveheart,50,1,titleasc
Intolerable Cruelty,50,1,titleasc
Meet the Fockers,50,1,titleasc
A Space Odyssey,50,1,titleasc
Hellboy,50,1,titleasc
8 Mile,50,1,titleasc
Scarface,50,1,titleasc
Saving Private Ryan,50,1,titleasc
Rush Hour 2,50,1,titleasc
Good Will Hunting,50,1,titleasc
Collateral,50,1,titleasc
Snatch,50,1,titleasc
Godsend,50,1,titleasc
Insomnia,50,1,titleasc
Racing Stripes,50,1,titleasc
Shrek,50,1,titleasc
Any Given Sunday,50,1,titleasc
Daredevil,50,1,titleasc
The Incredibles,50,1,titleasc
The Affair of the Necklace,50,1,titleasc
Spiderman 2,50,1,titleasc
The Goonies,50,1,titleasc
Charlie and the Chocolate Factory,50,1,titleasc
Insomnia,50,1,titleasc
Vanilla Sky,50,1,titleasc
Dr. No,50,1,titleasc
The Machinist,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
The Mask,50,1,titleasc
Finding Neverland,50,1,titleasc
The Spy Who Loved Me,50,1,titleasc
Goldfinger,50,1,titleasc
Eternal Sunshine of the Spotless Mind,50,1,titleasc
Lord of the Rings,50,1,titleasc
External Sunshine of the Spotless Mind,50,1,titleasc
I Heart Huckabees,50,1,titleasc
Live and Let Die,50,1,titleasc
Hide and Seek,50,1,titleasc
You Only Live Twice,50,1,titleasc
Seven,50,1,titleasc
Traffic,50,1,titleasc
Coach Carter,50,1,titleasc
Alone in the Dark,50,1,titleasc
The Polar Express,50,1,titleasc
Ghost World,50,1,titleasc
Licence to Kill,50,1,titleasc
The World is Not Enough,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Thunderball,50,1,titleasc
Coach Carter,50,1,titleasc
Dogma,50,1,titleasc
Rush Hour 2,50,1,titleasc
The Lost Boys,50,1,titleasc
The Polar Express,50,1,titleasc
Spider Man 2,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Master and Commander,50,1,titleasc
The Lost Boys,50,1,titleasc
The Sixth Sense,50,1,titleasc
Beautiful Boxer,50,1,titleasc
Mystic River,50,1,titleasc
The Mummy Returns,50,1,titleasc
The Far Side of the World,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
X2,50,1,titleasc
Snatch,50,1,titleasc
Rush Hour 2,50,1,titleasc
The Village,50,1,titleasc
Catch Me If You Can,50,1,titleasc
Dr. No,50,1,titleasc
The Sixth Sense,50,1,titleasc
Braveheart,50,1,titleasc
Rush Hour 2,50,1,titleasc
The Far Side of the World,50,1,titleasc
The Machinist,50,1,titleasc
American Beauty,50,1,titleasc
Star Wars,50,1,titleasc
Oceans Twelve,50,1,titleasc
Love the Hard Way,50,1,titleasc
Garden State,50,1,titleasc
Hitch,50,1,titleasc
Before Sunrise,50,1,titleasc
Hero,50,1,titleasc
Dumb and Dumber,50,1,titleasc
National Treasure,50,1,titleasc
The Lost Boys,50,1,titleasc
Season 3,50,1,titleasc
Man on Fire,50,1,titleasc
From Russia with Love,50,1,titleasc
In Good Company,50,1,titleasc
The Matrix Revolutions,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Star Wars,50,1,titleasc
Almost Famous,50,1,titleasc
Blade Runner,50,1,titleasc
Zoolander,50,1,titleasc
Son Of The Mask,50,1,titleasc
50 First Dates,50,1,titleasc
Hitch,50,1,titleasc
Notting Hill,50,1,titleasc
White Chicks,50,1,titleasc
Lord of the Rings,50,1,titleasc
Amelie,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Die Another Day,50,1,titleasc
Troy,50,1,titleasc
When Harry Met Sally,50,1,titleasc
Terminator 2,50,1,titleasc
Ride With the Devil,50,1,titleasc
Finding Neverland,50,1,titleasc
Forrest Gump,50,1,titleasc
External Sunshine of the Spotless Mind,50,1,titleasc
Birth,50,1,titleasc
A True Underdog Story,50,1,titleasc
Alexander,50,1,titleasc
Home Alone,50,1,titleasc
Birth,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Moulin Rouge,50,1,titleasc
The Far Side of the World,50,1,titleasc
8 Mile,50,1,titleasc
The Two Towers,50,1,titleasc
Shrek,50,1,titleasc
Kingdom Of Heaven,50,1,titleasc
Dr. No,50,1,titleasc
Revenge of the Sith,50,1,titleasc
Moulin Rouge,50,1,titleasc
Starsky Hutch,50,1,titleasc
The Far Side of the World,50,1,titleasc
Birth,50,1,titleasc
Catch Me If You Can,50,1,titleasc
Blade Runner,50,1,titleasc
The Far Side of the World,50,1,titleasc
Rush Hour 2,50,1,titleasc
In Good Company,50,1,titleasc
When Harry Met Sally,50,1,titleasc
Son Of The Mask,50,1,titleasc
Spiderman 2,50,1,titleasc
The Machinist,50,1,titleasc
Training Day,50,1,titleasc
Bride And Prejudice,50,1,titleasc
Godsend,50,1,titleasc
Elf,50,1,titleasc
Troy,50,1,titleasc
Lost in New York,50,1,titleasc
American Beauty,50,1,titleasc
Love the Hard Way,50,1,titleasc
Star Wars,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
Gone with the Wind,50,1,titleasc
Roman Holiday,50,1,titleasc
All or Nothing,50,1,titleasc
The Matrix Revolutions,50,1,titleasc
Any Given Sunday,50,1,titleasc
Licence to Kill,50,1,titleasc
A View to a Kill,50,1,titleasc
Eurotrip,50,1,titleasc
Racing Stripes,50,1,titleasc
8 Mile,50,1,titleasc
Dumb and Dumber,50,1,titleasc
Shogun,50,1,titleasc
The World is Not Enough,50,1,titleasc
Home Alone 2,50,1,titleasc
Are We There Yet,50,1,titleasc
Snatch,50,1,titleasc
The Village,50,1,titleasc
Bride And Prejudice,50,1,titleasc
Cinderella Man,50,1,titleasc
Pretty Woman,50,1,titleasc
One Eight Seven,50,1,titleasc
American Beauty,50,1,titleasc
Star Wars,50,1,titleasc
Stepmom,50,1,titleasc
From Russia with Love,50,1,titleasc
Shrek,50,1,titleasc
Shall We Dance,50,1,titleasc
Bourne Identity,50,1,titleasc
Forrest Gump,50,1,titleasc
A Clockwork Orange,50,1,titleasc
Sleepy Hollow,50,1,titleasc
When Harry Met Sally,50,1,titleasc
Alexander,50,1,titleasc
Love the Hard Way,50,1,titleasc
Spiderman 2,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
Almost Famous,50,1,titleasc
The Man with the Golden Gun,50,1,titleasc
Beautiful Boxer,50,1,titleasc
From Russia with Love,50,1,titleasc
White Noise,50,1,titleasc
Jurassic Park,50,1,titleasc
A Nightmare On Elm Street,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Alexander,50,1,titleasc
Men In Black,50,1,titleasc
Hitch,50,1,titleasc
Charlie and the Chocolate Factory,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
Alexander,50,1,titleasc
Revenge of the Sith,50,1,titleasc
Oceans Eleven,50,1,titleasc
Oceans Twelve,50,1,titleasc
Driven,50,1,titleasc
Star Wars,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Love Actually,50,1,titleasc
Batman Begins,50,1,titleasc
The Matrix,50,1,titleasc
Hide and Seek,50,1,titleasc
Alexander,50,1,titleasc
The Affair of the Necklace,50,1,titleasc
Season 3,50,1,titleasc
The Aviator,50,1,titleasc
Jurassic Park,50,1,titleasc
Traffic,50,1,titleasc
Robots,50,1,titleasc
24 Hour Party People,50,1,titleasc
Ray,50,1,titleasc
The Lost Boys,50,1,titleasc
Elf,50,1,titleasc
Eurotrip,50,1,titleasc
The Life Aquatic,50,1,titleasc
Eternal Sunshine of the Spotless Mind,50,1,titleasc
Live and Let Die,50,1,titleasc
Birth,50,1,titleasc
Meet the Fockers,50,1,titleasc
Coach Carter,50,1,titleasc
Mystic River,50,1,titleasc
A Beautiful Mind,50,1,titleasc
the Temple of Doom,50,1,titleasc
Son Of The Mask,50,1,titleasc
Racing Stripes,50,1,titleasc
The Machinist,50,1,titleasc
Birth,50,1,titleasc
Star Wars,50,1,titleasc
Racing Stripes,50,1,titleasc
Miss Congeniality 2,50,1,titleasc
Are We There Yet,50,1,titleasc
Forrest Gump,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
Hero,50,1,titleasc
Kingdom Of Heaven,50,1,titleasc
A View to a Kill,50,1,titleasc
Love Actually,50,1,titleasc
Octopussy,50,1,titleasc
The Far Side of the World,50,1,titleasc
Men In Black,50,1,titleasc
Aliens,50,1,titleasc
X2,50,1,titleasc
Runaway Bride,50,1,titleasc
Being Human,50,1,titleasc
The Godfather,50,1,titleasc
the Last Crusade,50,1,titleasc
Eurotrip,50,1,titleasc
Cinderella Man,50,1,titleasc
Jurassic Park,50,1,titleasc
3000 Miles to Graceland,50,1,titleasc
Diamonds are Forever,50,1,titleasc
The Return of the King,50,1,titleasc
Pretty Woman,50,1,titleasc
The Machinist,50,1,titleasc
Dr. No,50,1,titleasc
50 First Dates,50,1,titleasc
You Only Live Twice,50,1,titleasc
The Fifth Element,50,1,titleasc
All Over Me,50,1,titleasc
Hitch,50,1,titleasc
Finding Neverland,50,1,titleasc
A Beautiful Mind,50,1,titleasc
Lost in New York,50,1,titleasc
The Fifth Element,50,1,titleasc
X2,50,1,titleasc
Ray,50,1,titleasc
Training Day,50,1,titleasc
The Two Towers,50,1,titleasc
Thunderball,50,1,titleasc
The Goonies,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
Bicentennial Man,50,1,titleasc
Spider Man 2,50,1,titleasc
You Only Live Twice,50,1,titleasc
Godsend,50,1,titleasc
Elektra,50,1,titleasc
Seven,50,1,titleasc
50 First Dates,50,1,titleasc
Star Wars,50,1,titleasc
City Light,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
GoldenEye,50,1,titleasc
Home Alone,50,1,titleasc
Alexander,50,1,titleasc
Training Day,50,1,titleasc
Crouching Tiger Hidden Dragon,50,1,titleasc
The Far Side of the World,50,1,titleasc
Kingdom Of Heaven,50,1,titleasc
Alien3,50,1,titleasc
Licence to Kill,50,1,titleasc
Along Came Polly,50,1,titleasc
Bourne Identity,50,1,titleasc
Love Actually,50,1,titleasc
Crouching Tiger Hidden Dragon,50,1,titleasc
The Lord of the Rings,50,1,titleasc
The Matrix Revolutions,50,1,titleasc
Hero,50,1,titleasc
Miss Congeniality 2,50,1,titleasc
Spiderman 2,50,1,titleasc
Lost in New York,50,1,titleasc
Hitch,50,1,titleasc
Courage Under Fire,50,1,titleasc
Racing Stripes,50,1,titleasc
Shall We Dance,50,1,titleasc
Home Alone,50,1,titleasc
The Fellowship of the Ring,50,1,titleasc
Sleepy Hollow,50,1,titleasc
Thunderball,50,1,titleasc
Home Alone 2,50,1,titleasc
External Sunshine of the Spotless Mind,50,1,titleasc
A Space Odyssey,50,1,titleasc
Indiana Jones,50,1,titleasc
Pretty Woman,50,1,titleasc
From Russia with Love,50,1,titleasc
Hide and Seek,50,1,titleasc
Alien,50,1,titleasc
Moulin Rouge,50,1,titleasc
Roman Holiday,50,1,titleasc
Live and Let Die,50,1,titleasc
The Living Daylights,50,1,titleasc
Vanilla Sky,50,1,titleasc
In Good Company,50,1,titleasc
Unleashed,50,1,titleasc
Meet the Fockers,50,1,titleasc
Bicentennial Man,50,1,titleasc
The Two Towers,50,1,titleasc
Season 3,50,1,titleasc
City Light,50,1,titleasc
Rush Hour 2,50,1,titleasc
Catch Me If You Can,50,1,titleasc
From Russia with Love,50,1,titleasc
Braveheart,50,1,titleasc
American History X,50,1,titleasc
Licence to Kill,50,1,titleasc
Shrek,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
The Village,50,1,titleasc
Men In Black,50,1,titleasc
About A Boy,50,1,titleasc
Eternal Sunshine of the Spotless Mind,50,1,titleasc
The Godfather,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Dumb and Dumber,50,1,titleasc
Licence to Kill,50,1,titleasc
Courage Under Fire,50,1,titleasc
Meet the Fockers,50,1,titleasc
White Noise,50,1,titleasc
Sleepy Hollow,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
Star Wars Episode 3,50,1,titleasc
the Last Crusade,50,1,titleasc
Any Given Sunday,50,1,titleasc
Season 3,50,1,titleasc
The terminal,50,1,titleasc
Hitch,50,1,titleasc
Dr. No,50,1,titleasc
Spider Man 2,50,1,titleasc
White Noise,50,1,titleasc
Bride And Prejudice,50,1,titleasc
Bourne Identity,50,1,titleasc
About A Boy,50,1,titleasc
Shogun,50,1,titleasc
When Harry Met Sally,50,1,titleasc
Wonder Boys,50,1,titleasc
Hero,50,1,titleasc
Finding Neverland,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
Coach Carter,50,1,titleasc
Spider Man 2,50,1,titleasc
Finding Neverland,50,1,titleasc
Rush Hour 2,50,1,titleasc
Oceans Eleven,50,1,titleasc
The Two Towers,50,1,titleasc
Proof of Life,50,1,titleasc
You Got Served,50,1,titleasc
Episode I,50,1,titleasc
Hellboy,50,1,titleasc
A Beautiful Mind,50,1,titleasc
Racing Stripes,50,1,titleasc
Aliens,50,1,titleasc
Men In Black,50,1,titleasc
Beautiful Boxer,50,1,titleasc
Son Of The Mask,50,1,titleasc
Elektra,50,1,titleasc
All Over Me,50,1,titleasc
Alien3,50,1,titleasc
Live and Let Die,50,1,titleasc
Thunderball,50,1,titleasc
the Last Crusade,50,1,titleasc
Lost In Translation,50,1,titleasc
Any Given Sunday,50,1,titleasc
From Russia with Love,50,1,titleasc
Shrek,50,1,titleasc
3000 Miles to Graceland,50,1,titleasc
In Good Company,50,1,titleasc
Black Hawk Down,50,1,titleasc
Bourne Identity,50,1,titleasc
Amelie,50,1,titleasc
From Russia with Love,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Men In Black,50,1,titleasc
The Return of the King,50,1,titleasc
Bride And Prejudice,50,1,titleasc
Hide and Seek,50,1,titleasc
Saving Private Ryan,50,1,titleasc
Live and Let Die,50,1,titleasc
Meet the Fockers,50,1,titleasc
The Sixth Sense,50,1,titleasc
For Your Eyes Only,50,1,titleasc
From Russia with Love,50,1,titleasc
Hostage,50,1,titleasc
Licence to Kill,50,1,titleasc
The Godfather,50,1,titleasc
The Incredibles,50,1,titleasc
Amelie,50,1,titleasc
Notting Hill,50,1,titleasc
The Two Towers,50,1,titleasc
External Sunshine of the Spotless Mind,50,1,titleasc
Hero,50,1,titleasc
Love Actually,50,1,titleasc
Alien3,50,1,titleasc
Hitch,50,1,titleasc
The Phantom of the Opera,50,1,titleasc
Scarface,50,1,titleasc
Scarface,50,1,titleasc
Godsend,50,1,titleasc
Catch Me If You Can,50,1,titleasc
Any Given Sunday,50,1,titleasc
Godsend,50,1,titleasc
For Your Eyes Only,50,1,titleasc
Shogun,50,1,titleasc
A Clockwork Orange,50,1,titleasc
A Clockwork Orange,50,1,titleasc
Training Day,50,1,titleasc
Spiderman 2,50,1,titleasc
Donnie Darko,50,1,titleasc
The Life Aquatic,50,1,titleasc
The Matrix,50,1,titleasc
License To Kill,50,1,titleasc
Good Will Hunting,50,1,titleasc
The Stepford Wives,50,1,titleasc
The Return of the King,50,1,titleasc
Birth,50,1,titleasc
Training Day,50,1,titleasc
Rush Hour 2,50,1,titleasc
Elf,50,1,titleasc
Finding Neverland,50,1,titleasc
Anna and the King,50,1,titleasc
All or Nothing,50,1,titleasc
Catch Me If You Can,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
A View to a Kill,50,1,titleasc
Racing Stripes,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
Elf,50,1,titleasc
Spiderman 2,50,1,titleasc
Alien,50,1,titleasc
Dodgeball,50,1,titleasc
Indiana Jones,50,1,titleasc
The Majestic,50,1,titleasc
Racing Stripes,50,1,titleasc
The terminal,50,1,titleasc
Shrek,50,1,titleasc
I Heart Huckabees,50,1,titleasc
License To Kill,50,1,titleasc
Traffic,50,1,titleasc
Shrek,50,1,titleasc
Goldfinger,50,1,titleasc
Scarface,50,1,titleasc
In Good Company,50,1,titleasc
American Beauty,50,1,titleasc
Eternal Sunshine of the Spotless Mind,50,1,titleasc
Live and Let Die,50,1,titleasc
Million Dollar Baby,50,1,titleasc
Man on Fire,50,1,titleasc
Hero,50,1,titleasc
Assault on Precinct 13,50,1,titleasc
For Your Eyes Only,50,1,titleasc
Garden State,50,1,titleasc
A Space Odyssey,50,1,titleasc
Miss Congeniality 2,50,1,titleasc
Birth,50,1,titleasc
Are We There Yet,50,1,titleasc
Jurassic Park,50,1,titleasc
You Only Live Twice,50,1,titleasc
White Noise,50,1,titleasc
License To Kill,50,1,titleasc
Thir13en Ghosts,50,1,titleasc
The terminal,50,1,titleasc
Good Will Hunting,50,1,titleasc
Batman Begins,50,1,titleasc
Bowling for Columbine,50,1,titleasc
Meet the Fockers,50,1,titleasc
All Over Me,50,1,titleasc
Diamonds are Forever,50,1,titleasc
The Lost Boys,50,1,titleasc
The Matrix Revolutions,50,1,titleasc
The Return of the King,50,1,titleasc
The Matrix Reloaded,50,1,titleasc
Million Dollar Baby,50,1,titleasc
Million Dollar Baby,50,1,titleasc
Moulin Rouge,50,1,titleasc
Catwoman,50,1,titleasc
Lord of the Rings,50,1,titleasc
The Terminator,50,1,titleasc
Vampire Effect,50,1,titleasc
Before Sunrise,50,1,titleasc
Saving Private Ryan,50,1,titleasc
The Lord of the Rings,50,1,titleasc
The Far Side of the World,50,1,titleasc
The Godfather,50,1,titleasc
The Machinist,50,1,titleasc
Birth,50,1,titleasc
Snatch,50,1,titleasc
Hotel Rwanda,50,1,titleasc
24 Hour Party People,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
Seven,50,1,titleasc
Ray,50,1,titleasc
Dr. No,50,1,titleasc
Hellboy,50,1,titleasc
The Hunted,50,1,titleasc
Intolerable Cruelty,50,1,titleasc
Home Alone,50,1,titleasc
Cube Zero,50,1,titleasc
Hide and Seek,50,1,titleasc
Birth,50,1,titleasc
Proof of Life,50,1,titleasc
Rush Hour 2,50,1,titleasc
American History X,50,1,titleasc
The Return of the King,50,1,titleasc
Shrek,50,1,titleasc
City Light,50,1,titleasc
Amelie,50,1,titleasc
Spider Man 2,50,1,titleasc
The World is Not Enough,50,1,titleasc
Breakfast at Tiffany,50,1,titleasc
A View to a Kill,50,1,titleasc
Eyes Wide Shut,50,1,titleasc
Scarface,50,1,titleasc
Training Day,50,1,titleasc
50 First Dates,50,1,titleasc
Love Actually,50,1,titleasc
Lost In Translation,50,1,titleasc
Unleashed,50,1,titleasc
Bone Collector,50,1,titleasc
Bride And Prejudice,50,1,titleasc
Monty Python and the Holy Grail,50,1,titleasc
Live and Let Die,50,1,titleasc
Oceans Twelve,50,1,titleasc
Racing Stripes,50,1,titleasc
Son Of The Mask,50,1,titleasc
Blast From the Past,50,1,titleasc
Eyes Wide Shut,50,1,titleasc
Philadelphia,50,1,titleasc
The Two Towers,50,1,titleasc
Lost in New York,50,1,titleasc
The Matrix Revolutions,50,1,titleasc
Along Came Polly,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Oceans Eleven,50,1,titleasc
The Polar Express,50,1,titleasc
Walk in the Clouds,50,1,titleasc
The Lord of the Rings,50,1,titleasc
Hotel Rwanda,50,1,titleasc
Traffic,50,1,titleasc
Ghost World,50,1,titleasc
The Godfather,50,1,titleasc
Home Alone,50,1,titleasc
All Over Me,50,1,titleasc
A True Underdog Story,50,1,titleasc
Charlie and the Chocolate Factory,50,1,titleasc
The World is Not Enough,50,1,titleasc
Being Human,50,1,titleasc
Intolerable Cruelty,50,1,titleasc
The World is Not Enough,50,1,titleasc
The Far Side of the World,50,1,titleasc
Bourne Identity,50,1,titleasc
Girl with a Pearl Earring,50,1,titleasc
The Mask,50,1,titleasc
The Aviator,50,1,titleasc
All Over Me,50,1,titleasc
Hero,50,1,titleasc
A Beautiful Mind,50,1,titleasc
You Only Live Twice,50,1,titleasc
Live and Let Die,50,1,titleasc
Mystic River,50,1,titleasc
Requiem For a Dream,50,1,titleasc
Unleashed,50,1,titleasc
Catch Me If You Can,50,1,titleasc
Coach Carter,50,1,titleasc
Eternal Sunshine of the Spotless Mind,50,1,titleasc
Troy,50,1,titleasc
Goldfinger,50,1,titleasc
Driven,50,1,titleasc
Gone in 60 Seconds,50,1,titleasc
Ray,50,1,titleasc
Snatch,50,1,titleasc
the Last Crusade,50,1,titleasc
In Good Company,50,1,titleasc
Oceans Twelve,50,1,titleasc
Catwoman,50,1,titleasc
The Return of the King,50,1,titleasc
The Far Side of the World,50,1,titleasc
Gone in 60 Seconds,50,1,titleasc
Braveheart,50,1,titleasc
Catch Me If You Can,50,1,titleasc
You Got Served,50,1,titleasc
Intolerable Cruelty,50,1,titleasc
Amelie,50,1,titleasc
Assault on Precinct 13,50,1,titleasc
Jurassic Park,50,1,titleasc
Oceans Eleven,50,1,titleasc
Alone in the Dark,50,1,titleasc
Dumb and Dumber,50,1,titleasc
The World is Not Enough,50,1,titleasc
Love the Hard Way,50,1,titleasc
Hitch,50,1,titleasc
The Royal Tenenbaums,50,1,titleasc
You Only Live Twice,50,1,titleasc
Spiderman 2,50,1,titleasc
When Harry Met Sally,50,1,titleasc
Indiana Jones,50,1,titleasc
The Stepford Wives,50,1,titleasc
Mystic River,50,1,titleasc
Raiders Of The Lost Ark,50,1,titleasc
License To Kill,50,1,titleasc
Man on Fire,50,1,titleasc
Diamonds are Forever,50,1,titleasc
Scarface,50,1,titleasc
White Noise,50,1,titleasc
Spider Man,50,1,titleasc
Being Human,50,1,titleasc
Snatch,50,1,titleasc
From Russia with Love,50,1,titleasc
You Got Served,50,1,titleasc
